Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:a9a1ab1,T1ECC484316F501874115EF064E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,2,198,2c1ef6def7d0a3d1621e1498273c52ec5b0c1871e41b5a19c96902765f3a7c0f,N/A,2016-07-01T15:26:11Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:056aae3,T126C484316F501874115EF064E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,1,98,388a6b6c09734fa27a9847275c3996f759ff000712b3b609d2d1a5621afc5200,N/A,2016-07-01T15:37:53Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:2e6c93f,T17DC484316F501874115EF064E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,1,7,3ebcc4780a55a2e229b4db70358d26b7d6b8f79017d52b9000e1a4282feb0a27,N/A,2016-07-01T17:38:34Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:47f21e5,T150C495316F501874115EF064E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,3,97,1b9b3057a1afdbe0000156fbd74d1fb8ab85c4650858d1daa82e3c6b91002c34,N/A,2016-07-01T18:11:42Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:2f99b50,T15DC495316F501874115EF464E5B7BC51EEA6902B25E42800FFFCC0B65F22B16AABD39B,3,116,a53183daea3f7fee4f8f72dd971c53bd2ddefdadfb2251a2e32f80e4a235dd7e,N/A,2016-07-01T18:29:16Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:dae17db,T174C495316F501874115EF464E5B7BC51EEA6902B25E42800FFFCC0B65F22B16AABD39B,1,10,c191ffc3657fbd92a7183a4757064f9ff9a29676c8b04e5267c45f5ca29d26eb,N/A,2016-07-01T18:32:00Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:758ba92,T15AC495316F501874115EF464E5B7BC51EEA6902B25E42800FFFCC0B65F22B16AABD39B,1,199,c4f2d0dd7cc1ed3a04d99f2c86cb9598fbc91b44f6d03a89cc72da047ee50d82,N/A,2016-07-01T19:06:09Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:9d17084,T14EC495316F501874115EF464E5B7BC51EEA6902B25E42800FFFCC0B65F22B16AABD39B,1,3,0453d334246b558bacbb95cb308c8d0fa36d32d12e9593fe8d693017bacc5225,N/A,2016-07-06T01:28:23Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:a17af9b,T18EC495316F501874115EF464E5B7BC51EEA6902B25E42800FFFCC0B65F22B16AABD39B,1,1,8fec4e793f0542b31f6d88febea8cef63a0dc83ea27e3c062cac4dff14503a29,N/A,2016-07-06T02:20:14Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:712b647,T1C4C494316F501874115EF464E5B7BC51EEA6902B25E42800FFFCC0B65F22B16AABD39B,2,19,4d6c1beae0d401b74ce373101ada7b50567c4d8b070740cc2136bd358e6b5bb7,N/A,2016-07-06T03:30:59Z,https://github.com/NetSPI/PowerUpSQL
