Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
samratashok/nishang,Shells/Invoke-JSRatRegsvr.ps1,HTML document; ASCII text,git:8f8776c,T1D5D17316AF08E2A55343A17B7948AB84A239D17B300C4C75BEDDC9C87F56A38C9C56C9,0,N/A,35e0ad8528eb157f1bfea5374280d9ca5ac52a4f06badd2ef12a6988c533ef75,N/A,2018-09-03T06:17:07Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-JSRatRundll.ps1,JavaScript source; Unicode text; UTF-8 (with BOM) text; with very long lines (481),git:ba621b9,T179E16501EF08D2E49362A2B66D19AF84A279D27F310C9C347E8CD9C47F62639C9D4786,0,N/A,b0fe61627c7860191686ec52e3e6c4026c7abb9793e3451c6b44d9df5eb2b7c8,N/A,2016-05-08T09:44:46Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-JSRatRundll.ps1,JavaScript source; Unicode text; UTF-8 (with BOM) text; with very long lines (481),git:254ae48,T1C9E16701EF08D2E49366A2BA6D18EB84A279D17F310C9C347E8CD9C47F6263DC9D4785,21,11,df4943cf10c09258444831ebff067e48e98e36db9a4387097008745beba32561,N/A,2016-05-17T19:05:17Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-JSRatRundll.ps1,JavaScript source; Unicode text; UTF-8 (with BOM) text; with very long lines (481),git:72aaf53,T11EE17601EF08D2E49366A2BA6D19AF84A279D17F310C9C347E8CD9C47F6263DC9D4786,7,3,901e817e51a113497a3b7978390bfa7f0ea33ddc2117491fa7eb92aeb0deeac8,N/A,2016-05-17T19:59:14Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PoshRatHttp.ps1,HTML document; ASCII text,git:bfeabd2,T17DC1A406BB55C6E96343A17BA58AFB809735D157250C0C64BBCCC9D8BFD2B24C9C638A,0,N/A,b7d28e6906d11d1a1e441d7a30984af7d8bd0b3aeffff49ca46e6af614742d46,N/A,2015-05-13T14:05:46Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PoshRatHttp.ps1,HTML document; ASCII text,git:7995e2b,T1A6C1B506BB55C6E96343A17BA58AFB809734D157250C0C64FBCCC9D8BFD2B24C9C638A,5,419,2a00a1e6084a95dee06a239ddb4097ff13b232a7cf601bffba968df93907a0bd,N/A,2015-07-03T05:11:41Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PoshRatHttp.ps1,HTML document; ASCII text,git:9972e49,T108C1B606BB55C2E56343A17B658AFB8097349257254C0C64FBCDC9D8BFD2B28C9C638A,10,11857,7dee666db10ffc144abbf129fedc79922e98ee7ba5bbdea662810988d3a8cac5,N/A,2016-05-04T21:25:57Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PoshRatHttp.ps1,HTML document; ASCII text,git:245977b,T168C1B606BB55C2E56343A17B658AFB8097349257254C0C64FBCDC9D8BFD2B28C9C638A,1,2,576db1e433c886feb5d203c445f2554f7cea874f06abfad8da1f1bc90711f8b5,N/A,2016-05-05T05:57:36Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PoshRatHttp.ps1,ASCII text,git:a6df0f5,T1ABC19606BB55C2F55343916B658AFB8097349257214C0C64FBCDC9D8BFD2B28C9C638A,18,12,932fdcbc975fb75dc3bbd2c41b5a3b892f9e3a587a37b4b5dfc90eb7c3218630,N/A,2016-05-06T06:09:19Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PoshRatHttp.ps1,ASCII text,git:ddfb969,T1F3D1A606AB55D2A95343E17B758AFB8497349157210C0C64FBCCC9D8BFD2B28C9C6389,17,23,d1781b2ea0b0065788e23a40b0b751e7a458b13c293fc6327efa7b81531baf21,N/A,2016-05-07T11:24:02Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PoshRatHttp.ps1,ASCII text,git:ce7b353,T13AD1B506AB59D2B91343A17BB48AFB8497349157210C0C64FBCCC9D8BFD2B28C9C6389,9,6,c0a0777adf4f6f031e6d8e8feef73efdb6a54b375f0b577a6dd89a686636eba7,N/A,2016-05-08T08:17:27Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PoshRatHttps.ps1,ASCII text; with very long lines (3060),git:8ba0aba,T131020913AB02967D2A8A13F3D89FE740B124425B159B7C41BBCDC0886F4397A97ED188,0,N/A,71c86d91bdf4ca439a55a65d01c026a1d59e2a45dd3182f9fd68f72405b78fb9,N/A,2015-07-28T13:54:57Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PoshRatHttps.ps1,ASCII text; with very long lines (3060),git:07a1637,T1E9020913AB02D67D268A13F3D89FE744B124425B159B7C01BACDC4886F43D7AE7ED188,10,1566,05de542f5409fecffd5e8ab56e459c0104afbe16fc3a81befbde0d66a393643b,N/A,2015-11-23T09:42:05Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PoshRatHttps.ps1,ASCII text; with very long lines (3060),git:b870f7a,T173120913AB42A67D268A53F3D49FE744B224425B119B7C01BBCDC4886F43D7AD7ED188,11,15117,6821f30367af12985fc5ddceb305b4e821f216379f2f5e2b078352af99c38998,N/A,2019-11-18T03:57:35Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PowerShellIcmp.ps1,Unicode text; UTF-8 (with BOM) text,git:467ce1d,T1788163753658636A120372D74487EDDCB33DE097208A2FB0779CC9D0CFC2A5DAB4AA95,0,N/A,cf138f520138c30ed1e7a6e0db94804a9134945f09b9f1a8ea3730b7ebf7650d,N/A,2015-05-15T15:44:52Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PowerShellIcmp.ps1,Unicode text; UTF-8 (with BOM) text,git:ad5d342,T1E78174753658637B120372C74487EDDCB23DE0DB708A1FB0379CC9808F85A5DAB4AA85,20,2012,c48757e98e2eb542a1aaf685081ca8be3d5135c6dc3e8c6cdae7c7077845ac46,N/A,2015-11-01T14:18:28Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-PowerShellIcmp.ps1,Unicode text; UTF-8 (with BOM) text,git:98ae76d,T13E8174753658637B120372D74487DDDCB23DE0DB708A1F70379CC9808F85A5DAB4AA85,4,5669,51fd58734c172dcfe8f255d38cb84acfd1ed6681752535a64db277212c88c326,N/A,2016-01-10T08:46:26Z,https://github.com/samratashok/nishang
